,order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,address
1738,1478397,121706,Blue Ribbon Fried Chicken,American,24.3,Weekend,5,22,15,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1739,1477608,125123,Le Grainne Cafe,French,15.96,Weekend,4,25,22,
1740,1478241,60052,RedFarm Broadway,Chinese,24.2,Weekend,5,31,19,"RedFarm, 2170, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States"
1741,1477216,259341,Momoya,Japanese,29.35,Weekday,Not given,31,30,"Momoya, Kindia, Guinée"
1742,1478379,142753,Shake Shack,American,8.63,Weekday,Not given,31,32,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1743,1478237,81110,Han Dynasty,Chinese,16.44,Weekday,Not given,23,29,"Han Dynasty, 123, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
1744,1477732,399729,Shake Shack,American,24.25,Weekend,4,20,29,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1745,1476842,103970,RedFarm Broadway,Chinese,14.12,Weekend,Not given,35,23,"RedFarm, 2170, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States"
1746,1476984,286386,5 Napkin Burger,American,7.91,Weekday,Not given,29,26,"5 Napkin Burger, 211, Market Street, Westchester Ridge Hill, City of Yonkers, Westchester County, New York, 10710, United States"
1747,1476783,96254,Han Dynasty,Chinese,19.4,Weekend,Not given,35,26,"Han Dynasty, 123, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
1748,1476989,64401,The Meatball Shop,Italian,21.34,Weekday,5,22,24,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1749,1477213,53156,The Meatball Shop,Italian,13.19,Weekend,Not given,26,29,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1750,1477607,386995,Han Dynasty,Chinese,9.75,Weekend,Not given,29,25,"Han Dynasty, 123, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
1751,1477863,128216,Shake Shack,American,8.2,Weekday,4,33,26,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1752,1478360,375043,Tamarind TriBeCa,Indian,24.2,Weekend,Not given,24,29,"Tamarind, Franklin Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10005, United States"
1753,1477134,361654,The Meatball Shop,Italian,13.53,Weekend,5,22,24,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1754,1478390,38612,Vanessa's Dumplings,Chinese,12.13,Weekday,Not given,31,33,
1755,1476794,73274,S'MAC,American,9.56,Weekend,Not given,27,20,"S'MAC, 197, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1756,1478116,378482,Five Guys Burgers and Fries,American,5.72,Weekday,Not given,22,24,"Five Guys, York Place, Seven Dials, Covent Garden, City of Westminster, Greater London, England, WC2N 5LH, United Kingdom"
1757,1478344,55334,Sushi of Gari Tribeca,Japanese,9.46,Weekend,5,32,20,
1758,1477796,40745,Parm,Italian,15.91,Weekday,Not given,32,28,"پارم, دهستان عشرستاق, بخش یانه سر, شهرستان بهشهر, استان مازندران, ایران"
1759,1478243,159626,Blue Ribbon Sushi,Japanese,29.1,Weekend,4,21,15,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1760,1477069,377260,Blue Ribbon Fried Chicken,American,12.18,Weekend,5,35,27,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1761,1476953,252342,Westville Hudson,American,20.13,Weekend,4,29,19,"Westville, 333, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States"
1762,1477700,60039,Blue Ribbon Sushi,Japanese,33.37,Weekday,3,30,27,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1763,1478106,129206,Shake Shack,American,29.15,Weekday,Not given,34,28,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1764,1477625,106860,Sushi of Gari Tribeca,Japanese,17.03,Weekday,Not given,35,30,
1765,1478213,122092,Han Dynasty,Chinese,22.31,Weekend,3,23,29,"Han Dynasty, 123, Chestnut Street, Society Hill, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19106, United States"
1766,1476779,378820,Sushi Samba,Japanese,31.33,Weekend,5,35,20,"Sushi Samba, Los Olmos, La Pincoya, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile"
1767,1478207,62161,Tamarind TriBeCa,Indian,24.2,Weekend,4,28,26,"Tamarind, Franklin Street, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10005, United States"
1768,1477075,52832,ilili Restaurant,Middle Eastern,31.43,Weekday,3,26,29,"ilili Restaurant, 39, Wedal Road, Cathays, Cardiff, Cymru / Wales, CF14 3QX, United Kingdom"
1769,1477145,207281,Shake Shack,American,29.3,Weekday,5,33,32,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1770,1478153,300208,Xi'an Famous Foods,Chinese,6.02,Weekend,5,33,24,"Xi'an Famous Foods, 8, Liberty Place, Manhattan Community Board 1, Manhattan, New York County, City of New York, New York, 10038, United States"
1771,1477689,203442,Terakawa Ramen,Japanese,19.6,Weekday,Not given,23,26,"Terakawa Ramen, 204, North 9th Street, Chinatown, Center City, Philadelphia, Philadelphia County, Pennsylvania, 19107, United States"
1772,1477742,338599,Blue Ribbon Fried Chicken,American,6.84,Weekend,3,24,26,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1773,1477391,60835,RedFarm Hudson,Chinese,16.49,Weekend,3,34,20,"RedFarm, 529, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States"
1774,1476993,301825,RedFarm Broadway,Chinese,12.23,Weekend,Not given,32,19,"RedFarm, 2170, Broadway, Upper West Side, Manhattan, New York County, City of New York, New York, 10023, United States"
1775,1476705,260680,Cafe Mogador,Middle Eastern,5.77,Weekend,3,20,16,"Cafe Mogador, 133, Wythe Avenue, Williamsburg, Brooklyn, Kings County, City of New York, New York, 11249, United States"
1776,1477694,192317,Shake Shack,American,24.3,Weekend,4,25,15,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1777,1477933,284256,Empanada Mama (closed),Mexican,12.37,Weekend,Not given,29,25,
1778,1477062,396432,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,26,17,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1779,1477771,232035,ilili Restaurant,Middle Eastern,12.23,Weekday,5,24,32,"ilili Restaurant, 39, Wedal Road, Cathays, Cardiff, Cymru / Wales, CF14 3QX, United Kingdom"
1780,1477144,62667,Balthazar Boulangerie,French,29.1,Weekend,5,31,27,"Balthazar Boulangerie, Russell Street, St Clement Danes, Covent Garden, City of Westminster, Greater London, England, WC2B 5HP, United Kingdom"
1781,1477149,102710,Rye House,American,12.13,Weekday,4,26,30,"Rye House, Rye Road, Hoddesdon, Broxbourne, Hertfordshire, England, EN11 0EG, United Kingdom"
1782,1478182,135970,Momoya,Japanese,25.27,Weekday,5,31,30,"Momoya, Kindia, Guinée"
1783,1478405,58675,Shake Shack,American,11.59,Weekday,3,23,25,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1784,1478094,102010,TAO,Japanese,13.48,Weekday,Not given,27,32,"曹县, 菏泽市, 山东省, 中国"
1785,1477857,363202,S'MAC,American,25.27,Weekend,5,20,29,"S'MAC, 197, 1st Avenue, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1786,1476840,143866,Jack's Wife Freda,Mediterranean,20.71,Weekend,Not given,35,16,"Jack's Wife Freda, Carmine Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States"
1787,1477641,128224,Blue Ribbon Sushi,Japanese,24.2,Weekend,4,29,18,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1788,1476690,124875,Vanessa's Dumplings,Chinese,24.2,Weekend,4,20,18,
1789,1476593,175703,The Meatball Shop,Italian,20.61,Weekend,Not given,34,30,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1790,1477343,101957,Hiroko's Place,Japanese,13.05,Weekend,Not given,32,27,
1791,1476881,57263,Nobu Next Door,Japanese,15.76,Weekday,Not given,27,28,
1792,1476913,145216,Grand Sichuan International,Chinese,7.66,Weekday,5,33,31,
1793,1478119,276192,Sushi of Gari Tribeca,Japanese,10.86,Weekday,4,28,28,
1794,1476976,300552,Shake Shack,American,22.26,Weekday,5,33,32,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1795,1476575,141912,P.J. Clarke's,American,31.38,Weekend,Not given,31,23,"P.J. Clarke’s, 915, 3rd Avenue, Manhattan Community Board 6, Manhattan, New York County, City of New York, New York, 10022, United States"
1796,1478105,143721,Hummus Place,Middle Eastern,29.05,Weekend,5,26,17,"Hummus Place, 71, 7th Avenue South, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States"
1797,1476945,49034,The Smile,American,7.81,Weekend,5,24,21,"The Smile, ถนนเสริมสุข, ช้างเผือก, เชียงใหม่, ป่าแดด, อำเภอสารภี, 50030, ประเทศไทย"
1798,1476853,139626,L'Express,French,16.98,Weekday,Not given,35,29,"L'Express, Oka, Deux-Montagnes (MRC), Laurentides, Québec, Canada"
1799,1477259,145952,Blue Ribbon Sushi,Japanese,29.15,Weekend,4,31,19,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1800,1477141,66331,Shake Shack,American,24.3,Weekend,5,21,24,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1801,1477556,168420,Blue Ribbon Brooklyn,American,13.1,Weekend,Not given,32,19,"Blue Ribbon, Avenue J, Midwood, Brooklyn, Kings County, City of New York, New York, 11234, United States"
1802,1478254,239985,5 Napkin Burger,American,25.22,Weekend,5,27,21,"5 Napkin Burger, 211, Market Street, Westchester Ridge Hill, City of Yonkers, Westchester County, New York, 10710, United States"
1803,1478365,60039,ilili Restaurant,Middle Eastern,32.93,Weekend,4,25,17,"ilili Restaurant, 39, Wedal Road, Cathays, Cardiff, Cymru / Wales, CF14 3QX, United Kingdom"
1804,1477380,108659,Rubirosa,Italian,25.27,Weekday,4,23,31,"Rubirosa, La Ceiba, La Belén, Ciudad de Camagüey, Camagüey, 70700, Cuba"
1805,1477548,79255,The Meatball Shop,Italian,12.95,Weekday,4,29,24,"The Meatball Shop, 84, Stanton Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States"
1806,1478444,355090,Shake Shack,American,31.43,Weekend,3,22,24,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1807,1477716,317515,Cafe Habana,Mexican,15.62,Weekend,Not given,29,19,"Cafe Habana, Calle 52 Este, Bella Vista, Panamá, Distrito Panamá, Panamá, 0823, Panamá"
1808,1476668,114476,Zero Otto Nove,Italian,5.87,Weekend,Not given,31,18,"Zero Otto Nove, 2357, Arthur Avenue, Belmont, Bronx County, The Bronx, City of New York, New York, 10458, United States"
1809,1477106,103852,J. G. Melon,American,8.83,Weekend,5,31,19,"J.G. Melon, 1291, 3rd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States"
1810,1477526,344079,Olea,Mediterranean,24.2,Weekend,Not given,20,16,"Olea, Malasiqui, Pangasinan, Ilocos Region, Philippines"
1811,1477664,47440,Blue Ribbon Fried Chicken,American,29.3,Weekend,4,28,16,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1812,1477917,71249,Momoya,Japanese,24.3,Weekend,4,35,30,"Momoya, Kindia, Guinée"
1813,1477381,316223,The Smile,American,25.22,Weekday,4,25,28,"The Smile, ถนนเสริมสุข, ช้างเผือก, เชียงใหม่, ป่าแดด, อำเภอสารภี, 50030, ประเทศไทย"
1814,1476745,377771,Blue Ribbon Fried Chicken,American,12.61,Weekend,3,30,30,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1815,1477885,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,4,22,32,
1816,1476724,130956,Blue Ribbon Sushi,Japanese,21.83,Weekday,3,21,26,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1817,1477387,141732,Blue Ribbon Fried Chicken,American,9.27,Weekend,Not given,29,16,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1818,1476750,94152,Empanada Mama (closed),Mexican,15.37,Weekend,3,35,30,
1819,1478285,113817,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,32,22,"Blue Ribbon Fried Chicken, 28, East 1st Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10003, United States"
1820,1477910,39702,Frank Restaurant,Italian,12.08,Weekday,4,20,31,"Frank Restaurant, Morrison Street, Hobart, City of Hobart, Tasmania, 7000, Australia"
1821,1478364,273690,Grand Sichuan International,Chinese,32.93,Weekend,Not given,32,28,
1822,1477480,75722,Yama 49,Japanese,22.31,Weekend,5,29,17,"国道49号, 野沢, 西会津町, 耶麻郡, 福島県, 日本"
1823,1477050,337230,Shake Shack,American,15.18,Weekday,Not given,34,30,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1824,1478090,62359,Blue Ribbon Sushi Izakaya,Japanese,16.01,Weekday,5,23,27,
1825,1477633,378753,Shake Shack,American,29.1,Weekend,5,29,17,"Shake Shack, 11228, Domain Drive, The Domain, Austin, Travis County, Texas, 78759, United States"
1826,1478095,183520,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,30,17,"Blue Ribbon Sushi, 1st Street, The Grove, Fairfax, Los Angeles, Los Angeles County, CAL Fire Southern Region, California, 90036, United States"
1827,1478096,146211,Yama Japanese Restaurant,Japanese,12.08,Weekday,Not given,25,33,"Yama Japanese Restaurant, Fayette Street, Morgantown, Monongalia County, West Virginia, 26505, United States"
1828,1478166,177250,RedFarm Hudson,Chinese,12.13,Weekend,Not given,31,27,"RedFarm, 529, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States"
1829,1478013,283884,Westville Hudson,American,12.56,Weekend,5,26,28,"Westville, 333, Hudson Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States"
1830,1478369,243341,Sushi Samba,Japanese,22.36,Weekend,5,31,30,"Sushi Samba, Los Olmos, La Pincoya, Huechuraba, Provincia de Santiago, Región Metropolitana de Santiago, 9362427, Chile"
1831,1476970,275689,Nobu Next Door,Japanese,33.37,Weekend,4,32,21,
1832,1476612,115610,Delicatessen,American,12.18,Weekend,Not given,24,17,"Delicatessen, 6, Corso San Gottardo, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia"
1833,1478234,102620,Balthazar Boulangerie,French,12.23,Weekend,4,35,23,"Balthazar Boulangerie, Russell Street, St Clement Danes, Covent Garden, City of Westminster, Greater London, England, WC2B 5HP, United Kingdom"
